date,DayOfWeek,TimeOfDay,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
04/02/2015 03:20,4,3,20.7,24.79,0,481,0.003738573,0
04/02/2015 03:21,4,3,20.7,24.754,0,483,0.003733111,0
04/02/2015 03:22,4,3,20.7,24.7675,0,485,0.003735159,0
04/02/2015 03:23,4,3,20.7,24.76,0,475.6666667,0.003734021,0
04/02/2015 03:23,4,3,20.7,24.7225,0,478.5,0.003728332,0
04/02/2015 03:24,4,3,20.7,24.7,0,482.8,0.003724918,0
04/02/2015 03:26,4,3,20.7,24.7,0,482.3333333,0.003724918,0
04/02/2015 03:27,4,3,20.7,24.675,0,481.5,0.003721126,0
04/02/2015 03:28,4,3,20.7,24.675,0,479.25,0.003721126,0
04/02/2015 03:29,4,3,20.7,24.6,0,478.3333333,0.003709748,0
04/02/2015 03:29,4,3,20.7,24.6,0,477.5,0.003709748,0
04/02/2015 03:30,4,3,20.7,24.6,0,480.25,0.003709748,0
04/02/2015 03:32,4,3,20.7,24.65,0,481.5,0.003717333,0
04/02/2015 03:33,4,3,20.7,24.65,0,481.25,0.003717333,0
04/02/2015 03:34,4,3,20.7,24.66,0,481.75,0.00371885,0
04/02/2015 03:35,4,3,20.7,24.7,0,479,0.003724918,0
04/02/2015 03:36,4,3,20.7,24.65,0,482.75,0.003717333,0
04/02/2015 03:36,4,3,20.7,24.66666667,0,485.6666667,0.003719861,0
04/02/2015 03:38,4,3,20.7,24.63333333,0,484,0.003714805,0
04/02/2015 03:39,4,3,20.7,24.6,0,479.5,0.003709748,0
04/02/2015 03:40,4,3,20.7,24.6,0,479.75,0.003709748,0
04/02/2015 03:40,4,3,20.7,24.6,0,480.75,0.003709748,0
04/02/2015 03:42,4,3,20.7,24.63333333,0,475.3333333,0.003714805,0
04/02/2015 03:42,4,3,20.7,24.7,0,475.6666667,0.003724918,0
04/02/2015 03:43,4,3,20.7,24.6,0,477.25,0.003709748,0
04/02/2015 03:45,4,3,20.7,24.6,0,478.5,0.003709748,0
04/02/2015 03:46,4,3,20.7,24.64,0,479.6,0.003715816,0
04/02/2015 03:47,4,3,20.7,24.6,0,475.6666667,0.003709748,0
04/02/2015 03:48,4,3,20.7,24.6,0,479.3333333,0.003709748,0
04/02/2015 03:49,4,3,20.7,24.6,0,478.5,0.003709748,0
04/02/2015 03:49,4,3,20.7,24.62857143,0,476.8571429,0.003714082,0
04/02/2015 03:51,4,3,20.7,24.63333333,0,477.3333333,0.003714805,0
04/02/2015 03:52,4,3,20.7,24.625,0,475.25,0.00371354,0
04/02/2015 03:53,4,3,20.7,24.6,0,479.6666667,0.003709748,0
04/02/2015 03:53,4,3,20.7,24.6,0,482,0.003709748,0
04/02/2015 03:55,4,3,20.7,24.6,0,475.8,0.003709748,0
04/02/2015 03:55,4,3,20.7,24.6,0,477.3333333,0.003709748,0
04/02/2015 03:56,4,3,20.7,24.6,0,475.25,0.003709748,0
04/02/2015 03:58,4,3,20.7,24.6,0,477.25,0.003709748,0
04/02/2015 03:59,4,3,20.7,24.6,0,478.6666667,0.003709748,0
04/02/2015 04:00,4,4,20.7,24.6,0,476.75,0.003709748,0
04/02/2015 04:01,4,4,20.7,24.6,0,472.5,0.003709748,0
04/02/2015 04:01,4,4,20.7,24.6,0,471.6,0.003709748,0
04/02/2015 04:02,4,4,20.7,24.6,0,474.75,0.003709748,0
04/02/2015 04:04,4,4,20.7,24.6,0,475.6666667,0.003709748,0
04/02/2015 04:05,4,4,20.7,24.6,0,473.2,0.003709748,0
04/02/2015 04:06,4,4,20.7,24.6,0,467,0.003709748,0
04/02/2015 04:07,4,4,20.7,24.6,0,466,0.003709748,0
04/02/2015 04:08,4,4,20.7,24.6,0,465.25,0.003709748,0
04/02/2015 04:08,4,4,20.7,24.6,0,471,0.003709748,0
04/02/2015 04:09,4,4,20.7,24.6,0,471.5,0.003709748,0
04/02/2015 04:11,4,4,20.7,24.6,0,476.5,0.003709748,0
04/02/2015 04:12,4,4,20.7,24.6,0,472.75,0.003709748,0
04/02/2015 04:13,4,4,20.7,24.6,0,470.75,0.003709748,0
04/02/2015 04:14,4,4,20.7,24.575,0,466.75,0.003705955,0
04/02/2015 04:14,4,4,20.7,24.5,0,463.75,0.003694578,0
04/02/2015 04:15,4,4,20.7,24.53333333,0,469,0.003699635,0
04/02/2015 04:17,4,4,20.7,24.575,0,472.25,0.003705955,0
04/02/2015 04:18,4,4,20.7,24.6,0,475.4,0.003709748,0
04/02/2015 04:19,4,4,20.7,24.5,0,474.25,0.003694578,0
04/02/2015 04:20,4,4,20.7,24.5,0,470.25,0.003694578,0
04/02/2015 04:21,4,4,20.7,24.53333333,0,478,0.003699635,0
04/02/2015 04:21,4,4,20.7,24.56,0,469.4,0.00370368,0
04/02/2015 04:23,4,4,20.7,24.53333333,0,468.3333333,0.003699635,0
04/02/2015 04:24,4,4,20.7,24.6,0,469.25,0.003709748,0
04/02/2015 04:25,4,4,20.7,24.6,0,468,0.003709748,0
04/02/2015 04:25,4,4,20.7,24.6,0,473,0.003709748,0
04/02/2015 04:27,4,4,20.7,24.56666667,0,474.3333333,0.003704691,0
04/02/2015 04:27,4,4,20.7,24.5,0,475.75,0.003694578,0
04/02/2015 04:28,4,4,20.7,24.5,0,473.5,0.003694578,0
04/02/2015 04:30,4,4,20.7,24.5,0,474.75,0.003694578,0
04/02/2015 04:31,4,4,20.7,24.5,0,472,0.003694578,0
04/02/2015 04:32,4,4,20.7,24.5,0,468.25,0.003694578,0
04/02/2015 04:33,4,4,20.7,24.5,0,471.5,0.003694578,0
04/02/2015 04:34,4,4,20.7,24.5,0,469,0.003694578,0
04/02/2015 04:34,4,4,20.7,24.5,0,468,0.003694578,0
04/02/2015 04:36,4,4,20.7,24.5,0,471.5,0.003694578,0
04/02/2015 04:37,4,4,20.7,24.5,0,469.6,0.003694578,0
04/02/2015 04:38,4,4,20.7,24.5,0,466.6,0.003694578,0
04/02/2015 04:38,4,4,20.7,24.5,0,462.6666667,0.003694578,0
04/02/2015 04:40,4,4,20.7,24.5,0,461.3333333,0.003694578,0
04/02/2015 04:40,4,4,20.7,24.5,0,463.75,0.003694578,0
04/02/2015 04:41,4,4,20.7,24.5,0,466.25,0.003694578,0
04/02/2015 04:43,4,4,20.7,24.5,0,468.25,0.003694578,0
04/02/2015 04:44,4,4,20.7,24.5,0,470.6,0.003694578,0
04/02/2015 04:45,4,4,20.7,24.5,0,467.6666667,0.003694578,0
04/02/2015 04:46,4,4,20.7,24.5,0,469,0.003694578,0
04/02/2015 04:46,4,4,20.7,24.5,0,464.25,0.003694578,0
04/02/2015 04:47,4,4,20.7,24.5,0,468,0.003694578,0
04/02/2015 04:49,4,4,20.7,24.5,0,468.75,0.003694578,0
04/02/2015 04:50,4,4,20.7,24.5,0,472.3333333,0.003694578,0
04/02/2015 04:51,4,4,20.7,24.5,0,468.6666667,0.003694578,0
04/02/2015 04:52,4,4,20.7,24.5,0,467.6666667,0.003694578,0
04/02/2015 04:53,4,4,20.7,24.5,0,462.3333333,0.003694578,0
04/02/2015 04:53,4,4,20.7,24.5,0,463.5,0.003694578,0
04/02/2015 04:54,4,4,20.7,24.5,0,467.4,0.003694578,0
04/02/2015 04:56,4,4,20.7,24.5,0,465.6666667,0.003694578,0
04/02/2015 04:57,4,4,20.7,24.5,0,465.75,0.003694578,0
04/02/2015 04:58,4,4,20.7,24.5,0,469.75,0.003694578,0
04/02/2015 04:59,4,4,20.7,24.5,0,463.3333333,0.003694578,0
04/02/2015 04:59,4,4,20.62,24.412,0,462.6,0.003663017,0
04/02/2015 05:00,4,5,20.7,24.5,0,468.25,0.003694578,0
04/02/2015 05:02,4,5,20.7,24.5,0,469.25,0.003694578,0
04/02/2015 05:03,4,5,20.675,24.4725,0,469,0.003684692,0
04/02/2015 05:04,4,5,20.66666667,24.46333333,0,471.3333333,0.003681402,0
04/02/2015 05:05,4,5,20.625,24.4175,0,467.75,0.003664984,0
04/02/2015 05:06,4,5,20.7,24.5,0,459,0.003694578,0
04/02/2015 05:06,4,5,20.68,24.478,0,464.6,0.003686668,0
04/02/2015 05:08,4,5,20.66666667,24.46333333,0,467.6666667,0.003681402,0
04/02/2015 05:09,4,5,20.7,24.5,0,473.25,0.003694578,0
04/02/2015 05:10,4,5,20.7,24.5,0,471,0.003694578,0
04/02/2015 05:10,4,5,20.675,24.4725,0,465.75,0.003684692,0
04/02/2015 05:12,4,5,20.7,24.5,0,461.5,0.003694578,0
04/02/2015 05:12,4,5,20.675,24.4725,0,464.5,0.003684692,0
04/02/2015 05:13,4,5,20.7,24.5,0,464.8,0.003694578,0
04/02/2015 05:15,4,5,20.63333333,24.42666667,0,468.3333333,0.003668263,0
04/02/2015 05:16,4,5,20.66666667,24.46333333,0,464.3333333,0.003681402,0
04/02/2015 05:17,4,5,20.6,24.39,0,463.2,0.003655161,0
04/02/2015 05:18,4,5,20.66666667,24.46333333,0,465.3333333,0.003681402,0
04/02/2015 05:19,4,5,20.675,24.4725,0,464.25,0.003684692,0
04/02/2015 05:19,4,5,20.64,24.434,0,460,0.003670888,0
04/02/2015 05:21,4,5,20.7,24.5,0,461,0.003694578,0
04/02/2015 05:22,4,5,20.66666667,24.46333333,0,467,0.003681402,0
04/02/2015 05:23,4,5,20.64,24.434,0,462.2,0.003670888,0
04/02/2015 05:23,4,5,20.6,24.39,0,459.75,0.003655161,0
04/02/2015 05:25,4,5,20.65,24.445,0,455.25,0.003674828,0
04/02/2015 05:25,4,5,20.625,24.4175,0,455.25,0.003664984,0
04/02/2015 05:26,4,5,20.6,24.39,0,461.3333333,0.003655161,0
04/02/2015 05:28,4,5,20.6,24.39,0,465.25,0.003655161,0
04/02/2015 05:29,4,5,20.6,24.39,0,464.75,0.003655161,0
04/02/2015 05:30,4,5,20.6,24.39,0,464.8,0.003655161,0
04/02/2015 05:31,4,5,20.6,24.39,0,463.5,0.003655161,0
04/02/2015 05:31,4,5,20.625,24.4175,0,463.5,0.003664984,0
04/02/2015 05:32,4,5,20.6,24.39,0,465.6666667,0.003655161,0
04/02/2015 05:34,4,5,20.625,24.4175,0,464.5,0.003664984,0
04/02/2015 05:35,4,5,20.62,24.412,0,467.6,0.003663017,0
04/02/2015 05:36,4,5,20.625,24.4175,0,459.5,0.003664984,0
04/02/2015 05:37,4,5,20.625,24.4175,0,457.5,0.003664984,0
04/02/2015 05:38,4,5,20.6,24.39,0,463.3333333,0.003655161,0
04/02/2015 05:38,4,5,20.6,24.39,0,465,0.003655161,0
04/02/2015 05:39,4,5,20.6,24.39,0,468.25,0.003655161,0
04/02/2015 05:41,4,5,20.6,24.39,0,465,0.003655161,0
04/02/2015 05:42,4,5,20.6,24.39,0,464.5,0.003655161,0
04/02/2015 05:43,4,5,20.6,24.34,0,465.5,0.003647623,0
04/02/2015 05:44,4,5,20.6,24.39,0,465.75,0.003655161,0
04/02/2015 05:44,4,5,20.6,24.39,0,469.75,0.003655161,0
04/02/2015 05:45,4,5,20.6,24.39,0,468.2,0.003655161,0
04/02/2015 05:47,4,5,20.6,24.365,0,463.5,0.003651392,0
04/02/2015 05:48,4,5,20.6,24.34,0,461.5,0.003647623,0
04/02/2015 05:49,4,5,20.6,24.39,0,464,0.003655161,0
04/02/2015 05:50,4,5,20.6,24.365,0,464,0.003651392,0
04/02/2015 05:51,4,5,20.61666667,24.32333333,0,466.5,0.003648881,0
04/02/2015 05:51,4,5,20.63333333,24.32333333,0,461,0.003652654,0
04/02/2015 05:53,4,5,20.625,24.315,0,459.25,0.003649509,0
04/02/2015 05:54,4,5,20.66,24.312,0,459.6,0.003656983,0
04/02/2015 05:55,4,5,20.6,24.2,0,460.3333333,0.003626521,0
04/02/2015 05:55,4,5,20.6,24.2,0,458.5,0.003626521,0
04/02/2015 05:57,4,5,20.6,24.2,0,460,0.003626521,0
04/02/2015 05:57,4,5,20.625,24.2925,0,464.5,0.003646112,0
04/02/2015 05:58,4,5,20.62,24.236,0,467.2,0.003636454,0
04/02/2015 06:00,4,6,20.6,24.2,0,456,0.003626521,0
04/02/2015 06:01,4,6,20.6,24.2,0,459.5,0.003626521,0
04/02/2015 06:02,4,6,20.6,24.2,0,460.3333333,0.003626521,0
04/02/2015 06:03,4,6,20.6,24.2,0,462.2,0.003626521,0
04/02/2015 06:04,4,6,20.6,24.2,0,460.5,0.003626521,0
04/02/2015 06:04,4,6,20.6,24.2,0,464.25,0.003626521,0
04/02/2015 06:06,4,6,20.63333333,24.23,0,464.3333333,0.003638556,0
04/02/2015 06:07,4,6,20.6,24.2,0,465.75,0.003626521,0
04/02/2015 06:08,4,6,20.6,24.2,0,463.5,0.003626521,0
04/02/2015 06:08,4,6,20.6,24.2,0,466.2,0.003626521,0
04/02/2015 06:10,4,6,20.6,24.2,0,466.25,0.003626521,0
04/02/2015 06:10,4,6,20.6,24.2,0,466,0.003626521,0
04/02/2015 06:11,4,6,20.6,24.2,0,463.25,0.003626521,0
04/02/2015 06:13,4,6,20.575,24.2,0,466.75,0.003620902,0
04/02/2015 06:14,4,6,20.6,24.2,0,467.6666667,0.003626521,0
04/02/2015 06:15,4,6,20.6,24.2,0,463.5,0.003626521,0
04/02/2015 06:16,4,6,20.6,24.2,0,459.25,0.003626521,0
04/02/2015 06:16,4,6,20.6,24.2,0,463.25,0.003626521,0
04/02/2015 06:17,4,6,20.575,24.2,0,463,0.003620902,0
04/02/2015 06:19,4,6,20.53333333,24.2,0,459.3333333,0.003611554,0
04/02/2015 06:20,4,6,20.55,24.2,0,463,0.00361529,0
04/02/2015 06:21,4,6,20.575,24.2,0,460.75,0.003620902,0
04/02/2015 06:22,4,6,20.56,24.2,0,462.4,0.003617534,0
04/02/2015 06:23,4,6,20.52,24.2,0,464,0.003608567,0
04/02/2015 06:23,4,6,20.53333333,24.2,0,462.6666667,0.003611554,0
04/02/2015 06:24,4,6,20.55,24.2,0,467,0.00361529,0
04/02/2015 06:26,4,6,20.6,24.2,0,468,0.003626521,0
04/02/2015 06:27,4,6,20.6,24.1,0,463.25,0.003611448,0
04/02/2015 06:28,4,6,20.6,24.175,0,462.5,0.003622752,0
04/02/2015 06:29,4,6,20.6,24.1,0,467.75,0.003611448,0
04/02/2015 06:29,4,6,20.66666667,24.16666667,0,467.6666667,0.003636496,0
04/02/2015 06:30,4,6,20.6,24.1,0,466.25,0.003611448,0
04/02/2015 06:32,4,6,20.6,24.1,0,466.5,0.003611448,0
04/02/2015 06:33,4,6,20.6,24.1,0,467.5,0.003611448,0
04/02/2015 06:34,4,6,20.6,24.1,0,464.5,0.003611448,0
04/02/2015 06:35,4,6,20.6,24.1,0,460.5,0.003611448,0
04/02/2015 06:36,4,6,20.6,24.03333333,0,457,0.0036014,0
04/02/2015 06:36,4,6,20.6,24.08,0,459.4,0.003608433,0
04/02/2015 06:38,4,6,20.63333333,24.06666667,0,465,0.003613886,0
04/02/2015 06:39,4,6,20.6,24.05,0,465.75,0.003603912,0
04/02/2015 06:40,4,6,20.625,24.05,0,468.75,0.003609503,0
04/02/2015 06:40,4,6,20.6,24,0,463.5,0.003596376,0
04/02/2015 06:42,4,6,20.6,24.05,0,463.25,0.003603912,0
04/02/2015 06:42,4,6,20.6,24,0,466.3333333,0.003596376,0
04/02/2015 06:43,4,6,20.6,24.02,0,467.8,0.00359939,0
04/02/2015 06:45,4,6,20.575,24.075,0,463.25,0.00360209,0
04/02/2015 06:46,4,6,20.525,24.1,0,468.75,0.003594685,0
04/02/2015 06:47,4,6,20.56666667,24.1,0,465,0.003603989,0
04/02/2015 06:48,4,6,20.525,24.1,0,464.75,0.003594685,0
04/02/2015 06:49,4,6,20.54,24.1,0,466.4,0.003598032,0
04/02/2015 06:49,4,6,20.5,24.1,0,467,0.003589112,0
04/02/2015 06:51,4,6,20.5,24.15,0,466.75,0.003596602,0
04/02/2015 06:52,4,6,20.525,24.1,0,468.75,0.003594685,0
04/02/2015 06:53,4,6,20.5,24.2,0,468.6666667,0.003604091,0
04/02/2015 06:53,4,6,20.5,24.2,0,466.75,0.003604091,0
04/02/2015 06:55,4,6,20.5,24.2,0,462.5,0.003604091,0
04/02/2015 06:55,4,6,20.525,24.1,0,465.5,0.003594685,0
04/02/2015 06:56,4,6,20.54,24.1,0,463.8,0.003598032,0
04/02/2015 06:58,4,6,20.5,24.1,0,467.3333333,0.003589112,0
04/02/2015 06:59,4,6,20.56666667,24.1,0,466.75,0.003603989,0
04/02/2015 07:00,4,7,20.5,24.1,0,466.8,0.003589112,0
04/02/2015 07:01,4,7,20.5,24.1,0,464,0.003589112,0
04/02/2015 07:01,4,7,20.52,24.1,0,461.4,0.00359357,0
04/02/2015 07:02,4,7,20.5,24.1,0,464.6666667,0.003589112,0
04/02/2015 07:04,4,7,20.5,24.1,0,465.5,0.003589112,0
04/02/2015 07:05,4,7,20.5,24.1,0,467.6666667,0.003589112,0
04/02/2015 07:06,4,7,20.5,24.1,0,473.5,0.003589112,0
04/02/2015 07:07,4,7,20.52,24.1,0,469.8,0.00359357,0
04/02/2015 07:08,4,7,20.5,24.1,0,469.6666667,0.003589112,0
04/02/2015 07:08,4,7,20.5,24.1,0,470.6,0.003589112,0
04/02/2015 07:09,4,7,20.5,24.1,0,468,0.003589112,0
04/02/2015 07:11,4,7,20.5,24.1,0,468.5,0.003589112,0
04/02/2015 07:12,4,7,20.5,24.1,0,470,0.003589112,0
04/02/2015 07:13,4,7,20.4725,24.05,0,472.75,0.003575515,0
04/02/2015 07:14,4,7,20.5,24.075,0,466.75,0.003585368,0
04/02/2015 07:14,4,7,20.4725,24.0225,0,466,0.003571403,0
04/02/2015 07:15,4,7,20.42666667,23.96,0,467.3333333,0.003551937,0
04/02/2015 07:17,4,7,20.4725,23.9975,0,468.5,0.003567665,0
04/02/2015 07:18,4,7,20.456,23.956,0,470.8,0.003557814,0
04/02/2015 07:19,4,7,20.5,24,0,472,0.003574134,0
04/02/2015 07:20,4,7,20.478,23.978,0,470,0.003565967,0
04/02/2015 07:21,4,7,20.445,23.945,0,466.6666667,0.003553743,0
04/02/2015 07:21,4,7,20.5,24,0,461.4,0.003574134,0
04/02/2015 07:23,4,7,20.39,23.89,0,462.6666667,0.003533446,0
04/02/2015 07:24,4,7,20.4725,23.89,0,464.75,0.003551592,0
04/02/2015 07:25,4,7,20.5,23.89,0,473.5,0.003557659,0
04/02/2015 07:25,4,7,20.456,23.85,0,472.5,0.003541982,0
04/02/2015 07:27,4,7,20.42666667,23.82333333,0,473,0.003531562,0
04/02/2015 07:27,4,7,20.46333333,23.85666667,0,473,0.003544591,0
04/02/2015 07:28,4,7,20.445,23.82333333,0,469.8333333,0.003535584,0
04/02/2015 07:30,4,7,20.445,23.8175,0,469.25,0.003534713,0
04/02/2015 07:31,4,7,20.4175,23.7475,0,471.75,0.003518253,0
04/02/2015 07:32,4,7,20.42666667,23.76,0,472.6666667,0.00352212,0
04/02/2015 07:33,4,7,20.4175,23.7225,0,471.5,0.003514529,0
04/02/2015 07:34,4,7,20.4725,23.7675,0,471,0.003533277,0
04/02/2015 07:34,4,7,20.39,23.7,0,472,0.003505185,0
04/02/2015 07:36,4,7,20.434,23.736,0,468.8,0.003520145,0
04/02/2015 07:37,4,7,20.42666667,23.73,56.33333333,471.6666667,0.003517648,0
04/02/2015 07:38,4,7,20.39,23.7,311.75,474.75,0.003505185,1
04/02/2015 07:38,4,7,20.4175,23.7225,426,473.5,0.003514529,1
04/02/2015 07:40,4,7,20.4725,23.7675,433,473.75,0.003533277,1
04/02/2015 07:40,4,7,20.48166667,23.89,423.6666667,484.5,0.003553613,1
04/02/2015 07:41,4,7,20.5,23.89,419,492.4,0.003557659,1
04/02/2015 07:43,4,7,20.5,23.89,419,491,0.003557659,1
04/02/2015 07:44,4,7,20.5,23.89,419,487.2,0.003557659,1
04/02/2015 07:45,4,7,20.55,23.945,415.5,493.25,0.003576976,1
04/02/2015 07:46,4,7,20.52,24,409.8,499.6,0.003578573,1
04/02/2015 07:46,4,7,20.525,24,414.6,506.2,0.003579683,1
04/02/2015 07:47,4,7,20.6,24.08333333,413,507.3333333,0.003608936,0
04/02/2015 07:49,4,7,20.6,24.1,414.6,514.6,0.003611448,0
04/02/2015 07:50,4,7,20.6,24.175,407.5,522.25,0.003622752,0
04/02/2015 07:51,4,7,20.6,24.2,406.6,525.6,0.003626521,0
04/02/2015 07:52,4,7,20.6,24.2,399.5,528,0.003626521,0
04/02/2015 07:53,4,7,20.63333333,24.23,398.3333333,537.3333333,0.003638556,1
04/02/2015 07:53,4,7,20.66,24.2,406.2,538.8,0.003640037,1
04/02/2015 07:54,4,7,20.625,24.175,414,538.5,0.003628373,1
04/02/2015 07:56,4,7,20.66,24.216,412.2,535.8,0.003642458,1
04/02/2015 07:57,4,7,20.675,24.34,411,538.75,0.003664625,1
04/02/2015 07:58,4,7,20.7,24.5,408,546.25,0.003694578,1
04/02/2015 07:59,4,7,20.7,24.65,405,554.6666667,0.003717333,1
04/02/2015 07:59,4,7,20.7,24.7,405,565.3333333,0.003724918,1
04/02/2015 08:00,4,8,20.7,24.7675,405,573,0.003735159,1
04/02/2015 08:02,4,8,20.71285714,24.79,405,581.1428571,0.003741553,1
04/02/2015 08:03,4,8,20.7,24.79,405,587.25,0.003738573,1
04/02/2015 08:04,4,8,20.754,24.87,413.4,588.2,0.003763282,1
04/02/2015 08:05,4,8,20.775,24.89,416.6666667,589.5,0.00377123,1
04/02/2015 08:06,4,8,20.772,24.956,419,592,0.003780588,1
04/02/2015 08:06,4,8,20.79,24.978,419,599.8,0.003788163,1
04/02/2015 08:08,4,8,20.79,25,419,605.4,0.00379152,1
04/02/2015 08:09,4,8,20.79,24.9975,419,611.25,0.003791139,1
04/02/2015 08:10,4,8,20.81,25.02,419,616.4,0.003799275,1
04/02/2015 08:10,4,8,20.865,25.075,419,621,0.003820668,1
04/02/2015 08:12,4,8,20.82333333,25.03333333,419,622.6666667,0.003804453,1
04/02/2015 08:12,4,8,20.85666667,25.06666667,419,624,0.003817421,1
04/02/2015 08:13,4,8,20.84,25.05,419,623.75,0.003810932,1
04/02/2015 08:15,4,8,20.87,25.16,433,632.4,0.003834886,1
04/02/2015 08:16,4,8,20.89,25.2,433,639,0.003845779,1
04/02/2015 08:17,4,8,20.87333333,25.275,433,646,0.003853318,1
04/02/2015 08:18,4,8,20.84,25.1975,433,649.5,0.00383351,1
04/02/2015 08:19,4,8,20.89,25.272,433,649.8,0.003856835,1
04/02/2015 08:19,4,8,20.865,25.365,433,656.75,0.00386513,1
04/02/2015 08:21,4,8,20.84,25.34,433,660.75,0.003855324,1
04/02/2015 08:22,4,8,20.87333333,25.37333333,437.6666667,659.3333333,0.003868403,1
04/02/2015 08:23,4,8,20.87,25.37,440.6,671.6,0.003867094,1
04/02/2015 08:23,4,8,20.84,25.34,442.5,673.5,0.003855324,1
04/02/2015 08:25,4,8,20.865,25.365,438,678.25,0.00386513,1
04/02/2015 08:25,4,8,20.89,25.39,441,681,0.003874956,1
04/02/2015 08:26,4,8,20.89,25.35,429,683,0.003868813,1
04/02/2015 08:28,4,8,20.89,25.33,429,689.4,0.003865742,1
04/02/2015 08:29,4,8,20.89,25.34,429,694.25,0.003867278,1
04/02/2015 08:30,4,8,20.912,25.39,435,690.4,0.003880236,1
04/02/2015 08:31,4,8,20.945,25.39,444,697.3333333,0.003888169,1
04/02/2015 08:31,4,8,20.9725,25.39,444,710.25,0.00389479,1
04/02/2015 08:32,4,8,20.956,25.39,444,717.8,0.003890816,0
04/02/2015 08:34,4,8,21,25.39,444,720.75,0.003901421,0
04/02/2015 08:35,4,8,21,25.412,444,721.4,0.003904823,0
04/02/2015 08:36,4,8,21,25.39,444,718,0.003901421,0
04/02/2015 08:37,4,8,21,25.35666667,444,715.5,0.003896267,0
04/02/2015 08:38,4,8,21,25.29,447.2,713,0.003885959,0
04/02/2015 08:38,4,8,21,25.29,456.8,714.8,0.003885959,0
04/02/2015 08:39,4,8,21,25.245,460,714.5,0.003879002,1
04/02/2015 08:41,4,8,21,25.2,454.75,711,0.003872044,1
04/02/2015 08:42,4,8,21,25.2,453,705,0.003872044,1
04/02/2015 08:43,4,8,21,25.2,451.6,711,0.003872044,1
04/02/2015 08:44,4,8,21.025,25.2225,454.75,713.5,0.00388152,1
04/02/2015 08:44,4,8,21.08333333,25.2,453,719.5,0.003892047,1
04/02/2015 08:45,4,8,21.06666667,25.2,458,727.6666667,0.003888039,1
04/02/2015 08:47,4,8,21.11666667,25.2,458,728.6666667,0.003900074,1
04/02/2015 08:48,4,8,21.15,25.2225,459.25,731.25,0.003911626,1
04/02/2015 08:49,4,8,21.2,25.22833333,454,738.5,0.00392464,1
04/02/2015 08:50,4,8,21.2,25.18,454,740.2,0.003917073,1
04/02/2015 08:51,4,8,21.2,25.1,454,735.75,0.00390455,1
04/02/2015 08:51,4,8,21.2,25.14,454,735,0.003910812,1
04/02/2015 08:53,4,8,21.215,25.215,456.5,746.1666667,0.003926188,1
04/02/2015 08:54,4,8,21.2,25.2,465.25,762.75,0.003920204,1
04/02/2015 08:55,4,8,21.2,25.2,469,766.2,0.003920204,1
04/02/2015 08:55,4,8,21.2,25.218,469,763.4,0.003923022,1
04/02/2015 08:57,4,8,21.215,25.29166667,462.3333333,773.8333333,0.003938201,0
04/02/2015 08:57,4,8,21.2,25.29,464,777.75,0.003934293,0
04/02/2015 08:58,4,8,21.2,25.35666667,462.3333333,778,0.00394473,1
04/02/2015 09:00,4,9,21.2,25.37,470.2,778.4,0.003946818,1
04/02/2015 09:01,4,9,21.2225,25.34,475.75,774.75,0.003947603,1
04/02/2015 09:02,4,9,21.236,25.33,471,774,0.003949326,1
04/02/2015 09:03,4,9,21.29,25.4725,480.25,778,0.003984948,1
04/02/2015 09:04,4,9,21.29,25.42666667,487,779,0.003977732,1
04/02/2015 09:04,4,9,21.272,25.412,503.6,780.6,0.003971009,1
04/02/2015 09:06,4,9,21.29,25.575,509.5,786.25,0.004001087,1
04/02/2015 09:07,4,9,21.29,25.6725,527.25,800.75,0.004016439,1
04/02/2015 09:08,4,9,21.34,25.79,524.5,814,0.004047411,1
04/02/2015 09:08,4,9,21.412,25.872,529.8,832,0.004078439,1
04/02/2015 09:10,4,9,21.5,26,534,849.25,0.00412105,1
04/02/2015 09:10,4,9,21.5,26.08,544,860.6,0.004133814,1
04/02/2015 09:11,4,9,21.6,26.15,538,871,0.004170603,1
04/02/2015 09:13,4,9,21.66,26.216,553,879.5,0.004196678,1
04/02/2015 09:14,4,9,21.7,26.2675,542.5,894,0.004215345,1
04/02/2015 09:15,4,9,21.7225,26.2225,547,905.5,0.004213906,1
04/02/2015 09:16,4,9,21.79,26.39,559.2,911.2,0.004258657,1
04/02/2015 09:16,4,9,21.81,26.274,567.8,919.2,0.004245029,1
04/02/2015 09:17,4,9,21.865,26.315,554,923.5,0.004266102,1
04/02/2015 09:19,4,9,21.89,26.315,563,931.75,0.004272664,1
04/02/2015 09:20,4,9,21.89,26.315,564.5,934.75,0.004272664,1
04/02/2015 09:21,4,9,21.945,26.2225,577.5,934.75,0.004271957,1
04/02/2015 09:22,4,9,22,26.12,578.8,939,0.004269545,1
04/02/2015 09:23,4,9,22,26.06666667,581.6666667,936.6666667,0.004260767,1
04/02/2015 09:23,4,9,22.08571429,26.12857143,580,936.4285714,0.004293491,1
04/02/2015 09:24,4,9,22.1,26.1,596,936.5,0.004292526,1
04/02/2015 09:26,4,9,22.1,26.1,594.8,937.6,0.004292526,1
04/02/2015 09:27,4,9,22.14,25.998,603.4,937.8,0.004286142,1
04/02/2015 09:28,4,9,22.2,26,608.25,946,0.004302279,0
04/02/2015 09:29,4,9,22.29,25.96333333,606.6666667,950.3333333,0.004319939,0
